from,to
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.Filter
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.MainActivity.mFilters
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.PlatformStrategy.InputSource
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.PlatformStrategy.InputSource.DEFAULT
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.MainActivity.mCompletionHook
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.PlatformStrategy.getUrlIterator(InputSource source)
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.PlatformStrategy.instance()
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled)
example.imagetaskgang.MainActivity.displayImages(),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.displayImages(),example.imagetaskgang.Filter
example.imagetaskgang.MainActivity.displayImages(),example.imagetaskgang.MainActivity.mFilters
example.imagetaskgang.MainActivity.displayImages(),example.imagetaskgang
example.imagetaskgang.MainActivity.displayImages(),example.imagetaskgang.ResultsActivity
example.imagetaskgang.MainActivity.displayImages(),example.imagetaskgang.MainActivity.FILTER_EXTRA
example.imagetaskgang.MainActivity.displayImages(),example.imagetaskgang.Filter.getName()
example.imagetaskgang.MainActivity.FILTER_EXTRA,example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.SUGGESTIONS,example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.mSuggestions,example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.onStart(),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.onStart(),example.imagetaskgang.MainActivity.mSuggestions
example.imagetaskgang.MainActivity.onStart(),example.imagetaskgang
example.imagetaskgang.MainActivity.onStart(),example.imagetaskgang.R
example.imagetaskgang.MainActivity.onStart(),example.imagetaskgang.R.layout
example.imagetaskgang.MainActivity.onStart(),example.imagetaskgang.R.layout.suggestion_item
example.imagetaskgang.MainActivity.onStart(),example.imagetaskgang.MainActivity.SUGGESTIONS
example.imagetaskgang.MainActivity.addURLs(View view),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.addURLs(View view),example.imagetaskgang
example.imagetaskgang.MainActivity.addURLs(View view),example.imagetaskgang.R
example.imagetaskgang.MainActivity.addURLs(View view),example.imagetaskgang.R.layout
example.imagetaskgang.MainActivity.addURLs(View view),example.imagetaskgang.R.layout.list_item
example.imagetaskgang.MainActivity.addURLs(View view),example.imagetaskgang.MainActivity.mSuggestions
example.imagetaskgang.MainActivity.addURLs(View view),example.imagetaskgang.MainActivity.mListUrlGroups
example.imagetaskgang.MainActivity.addURLs(View view),example.imagetaskgang.MainActivity.mRunButton
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.MainActivity.mRunButton
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.PlatformStrategy.InputSource
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.PlatformStrategy.InputSource.USER
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.Filter
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.MainActivity.mFilters
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.MainActivity.mCompletionHook
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.PlatformStrategy.getUrlIterator(InputSource source)
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.PlatformStrategy.instance()
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.MainActivity.isEmpty()
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled)
example.imagetaskgang.MainActivity.runWithUserURLs(View view),example.imagetaskgang.MainActivity.showToast(String msg)
example.imagetaskgang.MainActivity.isEmpty(),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.isEmpty(),example.imagetaskgang.MainActivity.mListUrlGroups
example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled),example.imagetaskgang
example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled),example.imagetaskgang.R
example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled),example.imagetaskgang.R.id
example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled),example.imagetaskgang.R.id.buttonLayout
example.imagetaskgang.MainActivity.clearFilterDirectories(View view),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.clearFilterDirectories(View view),example.imagetaskgang
example.imagetaskgang.MainActivity.clearFilterDirectories(View view),example.imagetaskgang.Filter
example.imagetaskgang.MainActivity.clearFilterDirectories(View view),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.MainActivity.clearFilterDirectories(View view),example.imagetaskgang.MainActivity.mFilters
example.imagetaskgang.MainActivity.deleteSubFolders(String path),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.showToast(String msg),example.imagetaskgang.MainActivity
example.imagetaskgang.R,example.imagetaskgang
example.imagetaskgang.R.attr,example.imagetaskgang
example.imagetaskgang.R.drawable,example.imagetaskgang
example.imagetaskgang.R.drawable.ic_launcher,example.imagetaskgang.R.drawable
example.imagetaskgang.R.id,example.imagetaskgang
example.imagetaskgang.R.id.addList,example.imagetaskgang.R.id
example.imagetaskgang.R.id.buttonLayout,example.imagetaskgang.R.id
example.imagetaskgang.R.id.buttonList,example.imagetaskgang.R.id
example.imagetaskgang.R.id.clear,example.imagetaskgang.R.id
example.imagetaskgang.R.id.imageGrid,example.imagetaskgang.R.id
example.imagetaskgang.R.id.listOfURLLists,example.imagetaskgang.R.id
example.imagetaskgang.R.id.resultButton,example.imagetaskgang.R.id
example.imagetaskgang.R.id.resultLayout,example.imagetaskgang.R.id
example.imagetaskgang.R.id.runWithDefaultURLs,example.imagetaskgang.R.id
example.imagetaskgang.R.id.runWithUserURLs,example.imagetaskgang.R.id
example.imagetaskgang.R.id.scrollView,example.imagetaskgang.R.id
example.imagetaskgang.R.id.suggestion_item,example.imagetaskgang.R.id
example.imagetaskgang.R.layout,example.imagetaskgang
example.imagetaskgang.R.layout.activity_main,example.imagetaskgang.R.layout
example.imagetaskgang.R.layout.activity_result,example.imagetaskgang.R.layout
example.imagetaskgang.R.layout.list_item,example.imagetaskgang.R.layout
example.imagetaskgang.R.layout.result_button,example.imagetaskgang.R.layout
example.imagetaskgang.R.layout.suggestion_item,example.imagetaskgang.R.layout
example.imagetaskgang.R.string,example.imagetaskgang
example.imagetaskgang.R.string.add_urls,example.imagetaskgang.R.string
example.imagetaskgang.R.string.app_name,example.imagetaskgang.R.string
example.imagetaskgang.R.string.clear_dirs,example.imagetaskgang.R.string
example.imagetaskgang.R.string.go_back,example.imagetaskgang.R.string
example.imagetaskgang.R.string.img_desc,example.imagetaskgang.R.string
example.imagetaskgang.R.string.run_with_user_urls,example.imagetaskgang.R.string
example.imagetaskgang.R.string.url_prompt,example.imagetaskgang.R.string
example.imagetaskgang.R.string.use_default_urls,example.imagetaskgang.R.string
example.imagetaskgang.R.style,example.imagetaskgang
example.imagetaskgang.R.style.AppBaseTheme,example.imagetaskgang.R.style
example.imagetaskgang.R.style.AppTheme,example.imagetaskgang.R.style
example.imagetaskgang.BuildConfig,example.imagetaskgang
example.imagetaskgang.BuildConfig.DEBUG,example.imagetaskgang.BuildConfig
