Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences,User_comment,Member_modifier,Method_Signature,Earliest_bound,Latest_bound,CodeAnnotation,LOC,FWBelongLevel,NeedsLocalConstructor
example.imagetaskgang.ImageTaskGang.taskDone(int index),4,Method,example.imagetaskgang,ImageTaskGang,taskDone(int index),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,protected ,taskDone(int),FRAMEWORK,PLUGIN,@Override,14,1,false
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),4,Method,example.imagetaskgang,ImageTaskGang,awaitTasksDone(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,protected ,awaitTasksDone(),FRAMEWORK,PLUGIN,@Override,63,1,false
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),4,Method,example.imagetaskgang,ImageTaskGang,concurrentlyProcessFilteredResults(int resultsCount),FRAMEWORK,FALSE,FALSE,,TRUE,TRUE,example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount); BttF says it's a hook because it references declaration(s) classified in future features   ,,protected ,concurrentlyProcessFilteredResults(int),FRAMEWORK,PLUGIN,null,36,1,false
example.imagetaskgang.ImageTaskGang.downloadContent(URL url),4,Method,example.imagetaskgang,ImageTaskGang,downloadContent(URL url),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,downloadContent(URL),FRAMEWORK,PLUGIN,@SuppressLint("NewApi"),37,1,false
example.imagetaskgang.BufferedImage,2,Class,example.imagetaskgang,BufferedImage,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,,FRAMEWORK,PLUGIN,null,33,1,false
example.imagetaskgang.BufferedImage.BufferedImage(byte[] imageData),5,Constructor,example.imagetaskgang,BufferedImage,BufferedImage(byte[] imageData),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,BufferedImage(byte[]),FRAMEWORK,PLUGIN,null,11,1,false
example.imagetaskgang.BufferedImage.BufferedImage(Object bufferedImage),5,Constructor,example.imagetaskgang,BufferedImage,BufferedImage(Object bufferedImage),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,BufferedImage(Object),FRAMEWORK,PLUGIN,null,7,1,false
example.imagetaskgang.GrayScaleFilter,2,Class,example.imagetaskgang,GrayScaleFilter,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,13,2,false
example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(),5,Constructor,example.imagetaskgang,GrayScaleFilter,GrayScaleFilter(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.GrayScaleFilter.GrayScaleFilter() belongs to PLUGIN because it's the only feature in bounds.   ,,public ,GrayScaleFilter(),PLUGIN,PLUGIN,null,4,2,false
example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(String name),5,Constructor,example.imagetaskgang,GrayScaleFilter,GrayScaleFilter(String name),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(String name) belongs to PLUGIN because it's the only feature in bounds.   ,,public ,GrayScaleFilter(String),PLUGIN,PLUGIN,null,12,2,false
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),4,Method,example.imagetaskgang,GrayScaleFilter,applyFilter(ImageEntity imageEntity),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity) belongs to PLUGIN because it's the only feature in bounds.   ,,protected ,applyFilter(ImageEntity),PLUGIN,PLUGIN,@Override,11,2,false
example.imagetaskgang.MainConsole,2,Class,example.imagetaskgang,MainConsole,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,76,2,false
example.imagetaskgang.MainConsole.main(String[] args),4,Method,example.imagetaskgang,MainConsole,main(String[] args),PLUGIN,TRUE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainConsole.main(String[] args); BttF says it's a child of example.imagetaskgang.MainConsole THEN it also is fprivate of PLUGIN   ,,public static ,main(String[]),PLUGIN,PLUGIN,null,68,2,false
example.imagetaskgang.PlatformStrategyFactory,2,Class,example.imagetaskgang,PlatformStrategyFactory,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,85,2,false
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),4,Method,example.imagetaskgang,PlatformStrategyFactory,makePlatformStrategy(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy() belongs to PLUGIN because it's the only feature in bounds.   ,,public ,makePlatformStrategy(),PLUGIN,PLUGIN,null,7,2,false
example.imagetaskgang.PlatformStrategyFactory.PlatformType,2,Class,example.imagetaskgang.PlatformStrategyFactory,PlatformType,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,7,2,false
example.imagetaskgang.PlatformStrategyFactory.PlatformType.ANDROID,3,Field,example.imagetaskgang.PlatformStrategyFactory,PlatformType,ANDROID,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.PlatformStrategyFactory.PlatformType.ANDROID; BttF says it's a member of an Enum example.imagetaskgang.PlatformStrategyFactory.PlatformType THEN it also has to belong to PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.PlatformStrategyFactory.PlatformType.PLAIN_JAVA,3,Field,example.imagetaskgang.PlatformStrategyFactory,PlatformType,PLAIN_JAVA,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.PlatformStrategyFactory.PlatformType.PLAIN_JAVA; BttF says it's a member of an Enum example.imagetaskgang.PlatformStrategyFactory.PlatformType THEN it also has to belong to PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.PlatformStrategyFactory.mPlatformType,3,Field,example.imagetaskgang,PlatformStrategyFactory,mPlatformType,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.PlatformStrategyFactory.mPlatformType belongs to PLUGIN because it's the only feature in bounds.   ,,private final ,,PLUGIN,PLUGIN,null,8,2,false
example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand,2,Class,example.imagetaskgang.PlatformStrategyFactory,IPlatformStrategyFactoryCommand,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,private static ,,FRAMEWORK,PLUGIN,null,7,2,false
example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand.execute(),4,Method,example.imagetaskgang.PlatformStrategyFactory,IPlatformStrategyFactoryCommand,execute(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand.execute() belongs to PLUGIN because it's the only feature in bounds.   ,,public abstract ,execute(),PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.PlatformStrategyFactory.mPlatformStrategyMap,3,Field,example.imagetaskgang,PlatformStrategyFactory,mPlatformStrategyMap,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.PlatformStrategyFactory.mPlatformStrategyMap belongs to PLUGIN because it's the only feature in bounds.   ,,private ,,PLUGIN,PLUGIN,null,7,2,false
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),5,Constructor,example.imagetaskgang,PlatformStrategyFactory,PlatformStrategyFactory(final Object output),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output) belongs to PLUGIN because it's the only feature in bounds.   ,,public ,PlatformStrategyFactory(Object),PLUGIN,PLUGIN,null,31,2,false
example.imagetaskgang.Filter.mName,3,Field,example.imagetaskgang,Filter,mName,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.Filter.mName; BttF says it's a member of non-terminal class example.imagetaskgang.Filter THEN it also has to belong to FRAMEWORK   example.imagetaskgang.Filter.mName; BttF says a method of a non-terminal class references it example.imagetaskgang.Filter.mName THEN it also has to belong to FRAMEWORK   ,,protected ,,FRAMEWORK,FRAMEWORK,null,5,1,false
example.imagetaskgang.Filter.setName(String filterName),4,Method,example.imagetaskgang,Filter,setName(String filterName),FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.Filter.setName(String filterName); BttF says it's a member of non-terminal class example.imagetaskgang.Filter THEN it also has to belong to FRAMEWORK   ,,public ,setName(String),FRAMEWORK,PLUGIN,null,6,1,false
example.imagetaskgang.MainActivity.mRunButton,3,Field,example.imagetaskgang,MainActivity,mRunButton,PLUGIN,TRUE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.mRunButton; BttF says it's a child of example.imagetaskgang.MainActivity THEN it also is fprivate of PLUGIN   ,,private ,,PLUGIN,PLUGIN,null,4,2,false
example.imagetaskgang.MainActivity.mFilters,3,Field,example.imagetaskgang,MainActivity,mFilters,PLUGIN,TRUE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.mFilters; BttF says it's a child of example.imagetaskgang.MainActivity THEN it also is fprivate of PLUGIN   ,,private final ,,PLUGIN,PLUGIN,null,7,2,false
example.imagetaskgang.MainActivity.mCompletionHook,3,Field,example.imagetaskgang,MainActivity,mCompletionHook,PLUGIN,TRUE,FALSE,,TRUE,FALSE,example.imagetaskgang.MainActivity.mCompletionHook; BttF says it's a child of example.imagetaskgang.MainActivity THEN it also is fprivate of PLUGIN   ,,final ,,PLUGIN,PLUGIN,null,22,2,false
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),4,Method,example.imagetaskgang,MainActivity,onCreate(Bundle savedInstanceState),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState); BttF says since it calls fprivate example.imagetaskgang.MainActivity.mListUrlGroups THEN it also belongs to PLUGIN   ,,protected ,onCreate(Bundle),PLUGIN,PLUGIN,@Override,33,2,false
example.imagetaskgang.R.layout.activity_main,3,Field,example.imagetaskgang.R,layout,activity_main,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.layout.activity_main belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.listOfURLLists,3,Field,example.imagetaskgang.R,id,listOfURLLists,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.listOfURLLists belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.runWithUserURLs,3,Field,example.imagetaskgang.R,id,runWithUserURLs,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.runWithUserURLs belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.MainActivity.runWithDefaultURLs(View view),4,Method,example.imagetaskgang,MainActivity,runWithDefaultURLs(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.runWithDefaultURLs(View view); BttF says since it calls fprivate example.imagetaskgang.MainActivity.mFilters THEN it also belongs to PLUGIN   ,,public ,runWithDefaultURLs(View),PLUGIN,PLUGIN,null,12,2,false
example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled),4,Method,example.imagetaskgang,MainActivity,setButtonsEnabled(boolean enabled),PLUGIN,TRUE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.setButtonsEnabled(boolean enabled); BttF says it's a child of example.imagetaskgang.MainActivity THEN it also is fprivate of PLUGIN   ,,private ,setButtonsEnabled(boolean),PLUGIN,PLUGIN,null,14,2,false
example.imagetaskgang.MainActivity.displayImages(),4,Method,example.imagetaskgang,MainActivity,displayImages(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.displayImages(); BttF says since it calls fprivate example.imagetaskgang.MainActivity.mFilters THEN it also belongs to PLUGIN   ,,private ,displayImages(),PLUGIN,PLUGIN,null,25,2,false
example.imagetaskgang.MainActivity.SUGGESTIONS,3,Field,example.imagetaskgang,MainActivity,SUGGESTIONS,PLUGIN,TRUE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.SUGGESTIONS; BttF says it's a child of example.imagetaskgang.MainActivity THEN it also is fprivate of PLUGIN   ,,private final ,,PLUGIN,PLUGIN,null,12,2,false
example.imagetaskgang.MainActivity.mSuggestions,3,Field,example.imagetaskgang,MainActivity,mSuggestions,PLUGIN,TRUE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.mSuggestions; BttF says it's a child of example.imagetaskgang.MainActivity THEN it also is fprivate of PLUGIN   ,,private ,,PLUGIN,PLUGIN,null,5,2,false
example.imagetaskgang.MainActivity.onStart(),4,Method,example.imagetaskgang,MainActivity,onStart(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.onStart(); BttF says since it calls fprivate example.imagetaskgang.MainActivity.SUGGESTIONS THEN it also belongs to PLUGIN   ,,protected ,onStart(),PLUGIN,PLUGIN,@Override,14,2,false
example.imagetaskgang.R.layout.suggestion_item,3,Field,example.imagetaskgang.R,layout,suggestion_item,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.layout.suggestion_item belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.MainActivity.addURLs(View view),4,Method,example.imagetaskgang,MainActivity,addURLs(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.addURLs(View view); BttF says since it calls fprivate example.imagetaskgang.MainActivity.mListUrlGroups THEN it also belongs to PLUGIN   ,,public ,addURLs(View),PLUGIN,PLUGIN,@SuppressLint("InflateParams"),26,2,false
example.imagetaskgang.R.layout.list_item,3,Field,example.imagetaskgang.R,layout,list_item,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.layout.list_item belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.MainActivity.runWithUserURLs(View view),4,Method,example.imagetaskgang,MainActivity,runWithUserURLs(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.runWithUserURLs(View view); BttF says since it calls fprivate example.imagetaskgang.MainActivity.mRunButton THEN it also belongs to PLUGIN   ,,public ,runWithUserURLs(View),PLUGIN,PLUGIN,null,21,2,false
example.imagetaskgang.MainActivity.isEmpty(),4,Method,example.imagetaskgang,MainActivity,isEmpty(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.isEmpty(); BttF says since it calls fprivate example.imagetaskgang.MainActivity.mListUrlGroups THEN it also belongs to PLUGIN   ,,private ,isEmpty(),PLUGIN,PLUGIN,null,15,2,false
example.imagetaskgang.R.id.buttonLayout,3,Field,example.imagetaskgang.R,id,buttonLayout,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.buttonLayout belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.MainActivity.clearFilterDirectories(View view),4,Method,example.imagetaskgang,MainActivity,clearFilterDirectories(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.clearFilterDirectories(View view); BttF says since it calls fprivate example.imagetaskgang.MainActivity.mFilters THEN it also belongs to PLUGIN   ,,public ,clearFilterDirectories(View),PLUGIN,PLUGIN,null,23,2,false
example.imagetaskgang.MainActivity.deleteSubFolders(String path),4,Method,example.imagetaskgang,MainActivity,deleteSubFolders(String path),PLUGIN,TRUE,TRUE,,TRUE,FALSE,example.imagetaskgang.MainActivity.deleteSubFolders(String path); BttF says it's a child of example.imagetaskgang.MainActivity THEN it also is fprivate of PLUGIN   ,,private ,deleteSubFolders(String),PLUGIN,PLUGIN,null,21,2,false
example.imagetaskgang.R.attr,2,Class,example.imagetaskgang.R,attr,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,2,2,false
example.imagetaskgang.R.drawable,2,Class,example.imagetaskgang.R,drawable,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,3,2,false
example.imagetaskgang.R.drawable.ic_launcher,3,Field,example.imagetaskgang.R,drawable,ic_launcher,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.drawable.ic_launcher belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.addList,3,Field,example.imagetaskgang.R,id,addList,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.addList belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.clear,3,Field,example.imagetaskgang.R,id,clear,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.clear belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.resultButton,3,Field,example.imagetaskgang.R,id,resultButton,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.resultButton belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.resultLayout,3,Field,example.imagetaskgang.R,id,resultLayout,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.resultLayout belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.runWithDefaultURLs,3,Field,example.imagetaskgang.R,id,runWithDefaultURLs,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.runWithDefaultURLs belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.scrollView,3,Field,example.imagetaskgang.R,id,scrollView,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.scrollView belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.id.suggestion_item,3,Field,example.imagetaskgang.R,id,suggestion_item,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.id.suggestion_item belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.string,2,Class,example.imagetaskgang.R,string,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,10,2,false
example.imagetaskgang.R.string.add_urls,3,Field,example.imagetaskgang.R,string,add_urls,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.string.add_urls belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.string.app_name,3,Field,example.imagetaskgang.R,string,app_name,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.string.app_name belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.string.clear_dirs,3,Field,example.imagetaskgang.R,string,clear_dirs,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.string.clear_dirs belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.string.go_back,3,Field,example.imagetaskgang.R,string,go_back,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.string.go_back belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.string.img_desc,3,Field,example.imagetaskgang.R,string,img_desc,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.string.img_desc belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.string.run_with_user_urls,3,Field,example.imagetaskgang.R,string,run_with_user_urls,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.string.run_with_user_urls belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.string.url_prompt,3,Field,example.imagetaskgang.R,string,url_prompt,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.string.url_prompt belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.string.use_default_urls,3,Field,example.imagetaskgang.R,string,use_default_urls,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.string.use_default_urls belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
example.imagetaskgang.R.style,2,Class,example.imagetaskgang.R,style,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,28,2,false
example.imagetaskgang.R.style.AppBaseTheme,3,Field,example.imagetaskgang.R,style,AppBaseTheme,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.style.AppBaseTheme belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,22,2,false
example.imagetaskgang.R.style.AppTheme,3,Field,example.imagetaskgang.R,style,AppTheme,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.R.style.AppTheme belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,4,2,false
example.imagetaskgang.BuildConfig,2,Class,example.imagetaskgang,BuildConfig,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public final ,,FRAMEWORK,PLUGIN,null,0,2,false
example.imagetaskgang.BuildConfig.DEBUG,3,Field,example.imagetaskgang,BuildConfig,DEBUG,PLUGIN,FALSE,TRUE,,TRUE,FALSE,example.imagetaskgang.BuildConfig.DEBUG belongs to PLUGIN because it's the only feature in bounds.   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
