Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences,User_comment,Member_modifier,Method_Signature,Earliest_bound,Latest_bound,CodeAnnotation,LOC,FWBelongLevel,NeedsLocalConstructor
com.example.expressiontree.PlatformFactory.platformMap,3,Field,com.example.expressiontree,PlatformFactory,platformMap,PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.PlatformFactory.platformMap; BttF says since it calls fprivate com.example.expressiontree.IPlatformFactoryCommand THEN it also belongs to PLUGIN   ,,private ,,PLUGIN,PLUGIN,null,7,2,false
com.example.expressiontree.IPlatformFactoryCommand,2,Class,com.example.expressiontree,IPlatformFactoryCommand,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,,,FRAMEWORK,PLUGIN,null,0,2,false
com.example.expressiontree.PlatformFactory.PlatformFactory(final Object input; final Object output; final Object activity),5,Constructor,com.example.expressiontree,PlatformFactory,PlatformFactory(final Object input; final Object output; final Object activity),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.PlatformFactory.PlatformFactory(final Object input; final Object output; final Object activity); BttF says since it calls fprivate com.example.expressiontree.AndroidPlatform THEN it also belongs to PLUGIN   ,,public ,PlatformFactory(Object; Object; Object),FRAMEWORK,PLUGIN,null,50,2,false
com.example.expressiontree.AndroidPlatform,2,Class,com.example.expressiontree,AndroidPlatform,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,251,2,false
com.example.expressiontree.IPlatformFactoryCommand.execute(),4,Method,com.example.expressiontree,IPlatformFactoryCommand,execute(),PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.IPlatformFactoryCommand.execute(); BttF says it's a child of com.example.expressiontree.IPlatformFactoryCommand THEN it also is fprivate of PLUGIN   ,,public abstract ,execute(),PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.UserCommandFactory,2,Class,com.example.expressiontree,UserCommandFactory,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,149,2,false
com.example.expressiontree.UserCommandFactory.treeOps,3,Field,com.example.expressiontree,UserCommandFactory,treeOps,PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.UserCommandFactory.treeOps belongs to PLUGIN because it's the only feature in bounds.   ,,private ,,PLUGIN,PLUGIN,null,4,2,false
com.example.expressiontree.UserCommandFactory.commandMap,3,Field,com.example.expressiontree,UserCommandFactory,commandMap,PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.UserCommandFactory.commandMap; BttF says since it calls fprivate com.example.expressiontree.IUserCommandFactoryCommand THEN it also belongs to PLUGIN   ,,private ,,PLUGIN,PLUGIN,null,7,2,false
com.example.expressiontree.IUserCommandFactoryCommand,2,Class,com.example.expressiontree,IUserCommandFactoryCommand,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,0,2,false
com.example.expressiontree.UserCommandFactory.UserCommandFactory(),5,Constructor,com.example.expressiontree,UserCommandFactory,UserCommandFactory(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.UserCommandFactory.UserCommandFactory() belongs to PLUGIN because it's the only feature in bounds.   ,,public ,UserCommandFactory(),PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.UserCommandFactory.UserCommandFactory(final TreeOps treeOps),5,Constructor,com.example.expressiontree,UserCommandFactory,UserCommandFactory(final TreeOps treeOps),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.UserCommandFactory.UserCommandFactory(final TreeOps treeOps); BttF says since it calls fprivate com.example.expressiontree.QuitCommand THEN it also belongs to PLUGIN   ,,,UserCommandFactory(TreeOps),FRAMEWORK,PLUGIN,null,92,2,false
com.example.expressiontree.FormatCommand,2,Class,com.example.expressiontree,FormatCommand,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.FormatCommand belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,51,1,false
com.example.expressiontree.ExprCommand,2,Class,com.example.expressiontree,ExprCommand,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.ExprCommand belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,51,1,false
com.example.expressiontree.PrintCommand,2,Class,com.example.expressiontree,PrintCommand,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.PrintCommand belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,54,1,false
com.example.expressiontree.EvalCommand,2,Class,com.example.expressiontree,EvalCommand,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.EvalCommand belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,52,1,false
com.example.expressiontree.MacroCommand,2,Class,com.example.expressiontree,MacroCommand,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.MacroCommand belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,35,1,false
com.example.expressiontree.QuitCommand,2,Class,com.example.expressiontree,QuitCommand,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,24,2,false
com.example.expressiontree.UserCommandFactory.makeUserCommand(String inputString),4,Method,com.example.expressiontree,UserCommandFactory,makeUserCommand(String inputString),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.UserCommandFactory.makeUserCommand(String inputString); BttF says since it calls fprivate com.example.expressiontree.QuitCommand THEN it also belongs to PLUGIN   ,,public ,makeUserCommand(String),FRAMEWORK,PLUGIN,null,30,2,false
com.example.expressiontree.IUserCommandFactoryCommand.execute(String param),4,Method,com.example.expressiontree,IUserCommandFactoryCommand,execute(String param),PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.IUserCommandFactoryCommand.execute(String param); BttF says it's a child of com.example.expressiontree.IUserCommandFactoryCommand THEN it also is fprivate of PLUGIN   ,,public abstract ,execute(String),PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.Platform.uniqueInstance,3,Field,com.example.expressiontree,Platform,uniqueInstance,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private static ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Platform.Platform(),5,Constructor,com.example.expressiontree,Platform,Platform(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,protected ,Platform(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.Add,2,Class,com.example.expressiontree,Add,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,,FRAMEWORK,PLUGIN,null,0,1,false
com.example.expressiontree.Operator,2,Class,com.example.expressiontree,Operator,,FRAMEWORK,FALSE,TRUE,,FALSE,FALSE,com.example.expressiontree.Operator belongs to FRAMEWORK because it's the only feature in bounds.   com.example.expressiontree.Operator; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public abstract ,,FRAMEWORK,FRAMEWORK,null,0,1,false
com.example.expressiontree.Add.Add(),5,Constructor,com.example.expressiontree,Add,Add(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,Add(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.Interpreter.addSubPrecedence,3,Field,com.example.expressiontree,Interpreter,addSubPrecedence,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,final static ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Add.addPrecedence(int accumulatedPrecedence),4,Method,com.example.expressiontree,Add,addPrecedence(int accumulatedPrecedence),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,addPrecedence(int),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.Add.build(),4,Method,com.example.expressiontree,Add,build(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,build(),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.CompositeAddNode,2,Class,com.example.expressiontree,CompositeAddNode,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,27,1,false
com.example.expressiontree.Symbol.left,3,Field,com.example.expressiontree,Symbol,left,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,protected ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Symbol.right,3,Field,com.example.expressiontree,Symbol,right,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,protected ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Add.precedence(),4,Method,com.example.expressiontree,Add,precedence(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,precedence(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.VerboseModeInputHandler,2,Class,com.example.expressiontree,VerboseModeInputHandler,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public ,,PLUGIN,PLUGIN,null,47,2,false
com.example.expressiontree.VerboseModeInputHandler.VerboseModeInputHandler(),5,Constructor,com.example.expressiontree,VerboseModeInputHandler,VerboseModeInputHandler(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.VerboseModeInputHandler.VerboseModeInputHandler(); BttF says since it calls fprivate com.example.expressiontree.VerboseModeInputHandler.prompted THEN it also belongs to PLUGIN   ,,,VerboseModeInputHandler(),PLUGIN,PLUGIN,null,4,2,false
com.example.expressiontree.InputHandler.InputHandler(),5,Constructor,com.example.expressiontree,InputHandler,InputHandler(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.InputHandler.InputHandler() belongs to PLUGIN because it's the only feature in bounds.   ,,,InputHandler(),PLUGIN,PLUGIN,null,7,2,false
com.example.expressiontree.VerboseModeInputHandler.makeUserCommand(String userinput),4,Method,com.example.expressiontree,VerboseModeInputHandler,makeUserCommand(String userinput),PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.VerboseModeInputHandler.makeUserCommand(String userinput); BttF says it's a child of com.example.expressiontree.VerboseModeInputHandler THEN it also is fprivate of PLUGIN   ,,public ,makeUserCommand(String),PLUGIN,PLUGIN,null,7,2,false
com.example.expressiontree.InputHandler.makeUserCommand(String userInput),4,Method,com.example.expressiontree,InputHandler,makeUserCommand(String userInput),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.InputHandler.makeUserCommand(String userInput) belongs to PLUGIN because it's the only feature in bounds.   ,,protected abstract ,makeUserCommand(String),PLUGIN,PLUGIN,null,5,2,false
com.example.expressiontree.VerboseModeInputHandler.promptUser(),4,Method,com.example.expressiontree,VerboseModeInputHandler,promptUser(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.VerboseModeInputHandler.promptUser(); BttF says since it calls fprivate com.example.expressiontree.VerboseModeInputHandler.prompted THEN it also belongs to PLUGIN   ,,public ,promptUser(),PLUGIN,PLUGIN,null,20,2,false
com.example.expressiontree.InputHandler.promptUser(),4,Method,com.example.expressiontree,InputHandler,promptUser(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.InputHandler.promptUser() belongs to PLUGIN because it's the only feature in bounds.   ,,protected abstract ,promptUser(),PLUGIN,PLUGIN,null,5,2,false
com.example.expressiontree.VerboseModeInputHandler.prompted,3,Field,com.example.expressiontree,VerboseModeInputHandler,prompted,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.VerboseModeInputHandler.prompted; BttF says it's a child of com.example.expressiontree.VerboseModeInputHandler THEN it also is fprivate of PLUGIN   ,,private ,,PLUGIN,PLUGIN,null,2,2,false
com.example.expressiontree.InputHandler.verboseField,3,Field,com.example.expressiontree,InputHandler,verboseField,PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.InputHandler.verboseField belongs to PLUGIN because it's the only feature in bounds.   ,,static ,,PLUGIN,PLUGIN,null,2,2,false
com.example.expressiontree.InputHandler.userCommandFactory,3,Field,com.example.expressiontree,InputHandler,userCommandFactory,PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.InputHandler.userCommandFactory belongs to PLUGIN because it's the only feature in bounds.   ,,protected ,,PLUGIN,PLUGIN,null,2,2,false
com.example.expressiontree.CompositeDivideNode,2,Class,com.example.expressiontree,CompositeDivideNode,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,27,1,false
com.example.expressiontree.CompositeDivideNode.CompositeDivideNode(ComponentNode left; ComponentNode right),5,Constructor,com.example.expressiontree,CompositeDivideNode,CompositeDivideNode(ComponentNode left; ComponentNode right),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,CompositeDivideNode(ComponentNode; ComponentNode),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.CompositeDivideNode.item(),4,Method,com.example.expressiontree,CompositeDivideNode,item(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,item(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.CompositeDivideNode.accept(Visitor visitor),4,Method,com.example.expressiontree,CompositeDivideNode,accept(Visitor visitor),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,accept(Visitor),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.Visitor.visit(CompositeDivideNode node),4,Method,com.example.expressiontree,Visitor,visit(CompositeDivideNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public abstract ,visit(CompositeDivideNode),FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.State.visitorFactory,3,Field,com.example.expressiontree,State,visitorFactory,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,private static ,,FRAMEWORK,PLUGIN,null,5,2,false
com.example.expressiontree.VisitorFactory,2,Class,com.example.expressiontree,VisitorFactory,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.VisitorFactory belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,68,3,false
com.example.expressiontree.State.format(TreeOps context; String newFormat),4,Method,com.example.expressiontree,State,format(TreeOps context; String newFormat),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,format(TreeOps; String),FRAMEWORK,PLUGIN,null,6,1,false
com.example.expressiontree.State.makeTree(TreeOps context; String expression),4,Method,com.example.expressiontree,State,makeTree(TreeOps context; String expression),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,makeTree(TreeOps; String),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.State.print(TreeOps context; String format),4,Method,com.example.expressiontree,State,print(TreeOps context; String format),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,print(TreeOps; String),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.State.evaluate(TreeOps context; String format),4,Method,com.example.expressiontree,State,evaluate(TreeOps context; String format),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,evaluate(TreeOps; String),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.VisitorFactory.makeVisitor(String visitorRequest),4,Method,com.example.expressiontree,VisitorFactory,makeVisitor(String visitorRequest),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.VisitorFactory.makeVisitor(String visitorRequest); BttF says since it calls fprivate com.example.expressiontree.IVisitorFactoryCommand.execute() THEN it also belongs to PLUGIN   ,,public ,makeVisitor(String),FRAMEWORK,FRAMEWORK,null,20,2,false
com.example.expressiontree.ExpressionTree.makeIterator(String traversalOrderRequest),4,Method,com.example.expressiontree,ExpressionTree,makeIterator(String traversalOrderRequest),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,makeIterator(String),FRAMEWORK,FRAMEWORK,null,14,1,false
com.example.expressiontree.ExpressionTree.accept(Visitor visitor),4,Method,com.example.expressiontree,ExpressionTree,accept(Visitor visitor),FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.ExpressionTree.accept(Visitor visitor) belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,accept(Visitor),FRAMEWORK,FRAMEWORK,null,4,1,false
com.example.expressiontree.EvaluationVisitor,2,Class,com.example.expressiontree,EvaluationVisitor,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.EvaluationVisitor belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,82,1,false
com.example.expressiontree.EvaluationVisitor.total(),4,Method,com.example.expressiontree,EvaluationVisitor,total(),FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.EvaluationVisitor.total() belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,total(),FRAMEWORK,FRAMEWORK,null,7,1,false
com.example.expressiontree.CompositeSubtractNode,2,Class,com.example.expressiontree,CompositeSubtractNode,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,27,1,false
com.example.expressiontree.CompositeSubtractNode.CompositeSubtractNode(ComponentNode left; ComponentNode right),5,Constructor,com.example.expressiontree,CompositeSubtractNode,CompositeSubtractNode(ComponentNode left; ComponentNode right),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,CompositeSubtractNode(ComponentNode; ComponentNode),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.CompositeSubtractNode.item(),4,Method,com.example.expressiontree,CompositeSubtractNode,item(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,item(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.CompositeSubtractNode.accept(Visitor visitor),4,Method,com.example.expressiontree,CompositeSubtractNode,accept(Visitor visitor),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,accept(Visitor),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.Visitor.visit(CompositeSubtractNode node),4,Method,com.example.expressiontree,Visitor,visit(CompositeSubtractNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public abstract ,visit(CompositeSubtractNode),FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Operator.Operator(Symbol left; Symbol right; int precedence),5,Constructor,com.example.expressiontree,Operator,Operator(Symbol left; Symbol right; int precedence),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,Operator(Symbol; Symbol; int),FRAMEWORK,PLUGIN,null,6,1,false
com.example.expressiontree.Symbol.Symbol(Symbol left; Symbol right; int precedence),5,Constructor,com.example.expressiontree,Symbol,Symbol(Symbol left; Symbol right; int precedence),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,com.example.expressiontree.Symbol.Symbol(Symbol left; Symbol right; int precedence); BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public ,Symbol(Symbol; Symbol; int),FRAMEWORK,FRAMEWORK,null,8,1,false
com.example.expressiontree.EvaluationVisitor.stack,3,Field,com.example.expressiontree,EvaluationVisitor,stack,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,6,1,false
com.example.expressiontree.EvaluationVisitor.EvaluationVisitor(),5,Constructor,com.example.expressiontree,EvaluationVisitor,EvaluationVisitor(),FRAMEWORK,TRUE,FALSE,,TRUE,FALSE,,,public ,EvaluationVisitor(),FRAMEWORK,PLUGIN,null,3,1,false
com.example.expressiontree.EvaluationVisitor.visit(LeafNode node),4,Method,com.example.expressiontree,EvaluationVisitor,visit(LeafNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,visit(LeafNode),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.EvaluationVisitor.visit(CompositeNegateNode node),4,Method,com.example.expressiontree,EvaluationVisitor,visit(CompositeNegateNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,visit(CompositeNegateNode),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.Visitor.visit(CompositeNegateNode node),4,Method,com.example.expressiontree,Visitor,visit(CompositeNegateNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public abstract ,visit(CompositeNegateNode),FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.CompositeNegateNode,2,Class,com.example.expressiontree,CompositeNegateNode,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,26,1,false
com.example.expressiontree.EvaluationVisitor.visit(CompositeAddNode node),4,Method,com.example.expressiontree,EvaluationVisitor,visit(CompositeAddNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,visit(CompositeAddNode),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.Visitor.visit(CompositeAddNode node),4,Method,com.example.expressiontree,Visitor,visit(CompositeAddNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public abstract ,visit(CompositeAddNode),FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.EvaluationVisitor.visit(CompositeSubtractNode node),4,Method,com.example.expressiontree,EvaluationVisitor,visit(CompositeSubtractNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,visit(CompositeSubtractNode),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.EvaluationVisitor.visit(CompositeDivideNode node),4,Method,com.example.expressiontree,EvaluationVisitor,visit(CompositeDivideNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,visit(CompositeDivideNode),FRAMEWORK,PLUGIN,null,16,1,false
com.example.expressiontree.EvaluationVisitor.reset(),4,Method,com.example.expressiontree,EvaluationVisitor,reset(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,reset(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.EvaluationVisitor.visit(CompositeMultiplyNode node),4,Method,com.example.expressiontree,EvaluationVisitor,visit(CompositeMultiplyNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,visit(CompositeMultiplyNode),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.InOrderIterator.stack,3,Field,com.example.expressiontree,InOrderIterator,stack,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,3,1,false
com.example.expressiontree.InOrderIterator.InOrderIterator(ExpressionTree tree),5,Constructor,com.example.expressiontree,InOrderIterator,InOrderIterator(ExpressionTree tree),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,InOrderIterator(ExpressionTree),FRAMEWORK,PLUGIN,null,9,1,false
com.example.expressiontree.InOrderIterator.next(),4,Method,com.example.expressiontree,InOrderIterator,next(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,next(),FRAMEWORK,PLUGIN,null,27,1,false
com.example.expressiontree.InOrderIterator.hasNext(),4,Method,com.example.expressiontree,InOrderIterator,hasNext(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,hasNext(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.InOrderIterator.remove(),4,Method,com.example.expressiontree,InOrderIterator,remove(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,remove(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.Interpreter.multiDigitNumbers,3,Field,com.example.expressiontree,Interpreter,multiDigitNumbers,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Interpreter.lastValidInput,3,Field,com.example.expressiontree,Interpreter,lastValidInput,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Interpreter.accumulatedPrecedence,3,Field,com.example.expressiontree,Interpreter,accumulatedPrecedence,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Interpreter.mulDivPrecedence,3,Field,com.example.expressiontree,Interpreter,mulDivPrecedence,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,final static ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Interpreter.negatePrecedence,3,Field,com.example.expressiontree,Interpreter,negatePrecedence,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,final static ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Interpreter.parenPrecedence,3,Field,com.example.expressiontree,Interpreter,parenPrecedence,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,final static ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.Interpreter.expressionTreeFactory,3,Field,com.example.expressiontree,Interpreter,expressionTreeFactory,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.ExpressionTreeFactory,2,Class,com.example.expressiontree,ExpressionTreeFactory,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,17,1,false
com.example.expressiontree.Interpreter.symbolTable,3,Field,com.example.expressiontree,Interpreter,symbolTable,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.SymbolTable,2,Class,com.example.expressiontree,SymbolTable,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.SymbolTable belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,0,1,false
com.example.expressiontree.Interpreter.symbolTable(),4,Method,com.example.expressiontree,Interpreter,symbolTable(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,symbolTable(),FRAMEWORK,PLUGIN,null,6,1,false
com.example.expressiontree.Interpreter.Interpreter(),5,Constructor,com.example.expressiontree,Interpreter,Interpreter(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,Interpreter(),FRAMEWORK,PLUGIN,null,8,1,false
com.example.expressiontree.Interpreter.Interpreter(ExpressionTreeFactory expressionTreeFactory),5,Constructor,com.example.expressiontree,Interpreter,Interpreter(ExpressionTreeFactory expressionTreeFactory),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,Interpreter(ExpressionTreeFactory),FRAMEWORK,PLUGIN,null,8,1,false
com.example.expressiontree.Interpreter.interpret(String inputExpression),4,Method,com.example.expressiontree,Interpreter,interpret(String inputExpression),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,interpret(String),FRAMEWORK,PLUGIN,null,28,1,false
com.example.expressiontree.Interpreter.buildParseTree(String inputExpression),4,Method,com.example.expressiontree,Interpreter,buildParseTree(String inputExpression),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,buildParseTree(String),FRAMEWORK,PLUGIN,null,31,1,false
com.example.expressiontree.Interpreter.optimizeParseTree(Stack<Symbol> parseTree),4,Method,com.example.expressiontree,Interpreter,optimizeParseTree(Stack<Symbol> parseTree),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,protected ,optimizeParseTree(Stack<Symbol>),FRAMEWORK,PLUGIN,null,7,1,false
